Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,sum,mean/TotalDistance,xi-mean,xi-mean^2,sum(xi-mean^2,sum(xi-mean^2/N,,Normal Dist
4020332650,3/20/2016,10330,7.409999847,7.409999847,0,0,0,0,0,0,0,0,1440,3728,,,2.746476875,7.543135227,,,,0.077981477
4020332650,3/21/2016,8778,6.289999962,6.289999962,0,0,0,0,0,0,0,0,1440,3348,,,1.62647699,2.645427401,,,,0.090355727
4020332650,3/22/2016,6662,4.78000021,4.78000021,0,0,0,0,0,0,0,0,1440,3162,,,0.116477238,0.013566947,,,,0.097797526
4020332650,3/23/2016,6309,4.519999981,4.519999981,0,0,0,0,0,0,0,0,1440,3140,,,-0.143522991,0.020598849,,,,0.097776848
4020332650,3/24/2016,1951,1.409999967,1.409999967,0,0,0,0,0,0,0,0,1440,1980,,,-3.253523005,10.58541194,,,,0.071163815
4020332650,3/25/2016,5563,3.99000001,3.99000001,0,0,0,0,0,0,0,0,1440,3681,,,-0.673522962,0.45363318,,,,0.096511839
4020332650,3/26/2016,4370,3.130000114,3.130000114,0,0,0,0,0,0,0,0,1440,3444,,,-1.533522858,2.351692355,,,,0.091157388
4020332650,3/27/2016,7144,5.119999886,5.119999886,0,0,0,0,0,0,0,0,1440,3510,,,0.456476914,0.208371173,,,,0.097226292
4020332650,3/28/2016,2106,1.50999999,1.50999999,0,0.02,0.050000001,0.209999993,0,31,45,75,1289,4010,,,-3.153522982,9.944707195,,,,0.072548234
4020332650,3/29/2016,4152,2.980000019,2.980000019,0,0,0,2.960000038,0,0,0,187,1253,2976,,,-1.683522953,2.834249532,,,,0.08984412
4020332650,3/30/2016,5400,3.869999886,3.869999886,0,0,0,3.849999905,0,0,0,258,795,3418,,,-0.793523086,0.629678887,,,,0.096002254
4020332650,3/31/2016,7428,5.329999924,5.329999924,0,0.870000005,0.920000017,3.50999999,0,18,33,261,860,3439,,,0.666476952,0.444191528,,,,0.096539245
4020332650,1/4/2016,5351,3.839999914,3.839999914,0,0.620000005,0.180000007,3.00999999,0,15,17,210,748,3338,,,-0.823523058,0.678190226,,,,0.095862305
4020332650,2/4/2016,4299,3.099999905,3.099999905,0,0.090000004,0.209999993,2.74000001,0.039999999,3,15,162,752,2892,,,-1.563523067,2.44460438,,,,0.090903047
4020332650,3/4/2016,6107,4.380000114,4.380000114,0,0,0,4.360000134,0,0,0,265,776,3313,,,-0.283522858,0.080385211,,,,0.097601215
4020332650,4/4/2016,6429,4.599999905,4.599999905,0,0,0.949999988,3.650000095,0,0,28,193,741,3118,,,-0.063523067,0.00403518,,,,0.097825563
4020332650,5/4/2016,6880,4.929999828,4.929999828,0,0.5,0.75999999,3.650000095,0,7,19,165,1249,2966,,,0.266476856,0.071009915,,,,0.097628735
4020332650,6/4/2016,7476,5.360000134,5.360000134,0,0,0,5.309999943,0,0,0,263,920,3253,,,0.696477162,0.485080438,,,,0.096420613
4020332650,7/4/2016,6581,4.71999979,4.71999979,0,0,0.289999992,4.389999866,0,0,8,241,1191,3032,,,0.056476818,0.003189631,,,,0.09782805
4020332650,8/4/2016,10480,7.510000229,7.510000229,0,0.409999996,1.470000029,5.010000229,0.039999999,6,37,272,1125,4034,,,2.846477257,8.102432777,,,,0.076680866
4020332650,9/4/2016,7734,5.550000191,5.550000191,0,1.159999967,0.49000001,3.819999933,0.059999999,20,12,223,1185,3264,,,0.886477219,0.785841861,,,,0.095552474
4020332650,10/4/2016,5129,3.680000067,3.680000067,0,0.180000007,0.239999995,3.210000038,0.01,5,7,176,1178,2817,,,-0.983522905,0.967317304,,,,0.095032435
4020332650,11/4/2016,2993,2.150000095,2.150000095,0,0,0,2.089999914,0,0,0,114,888,2507,,,-2.513522877,6.317797251,,,,0.080908549
4020332650,12/4/2016,8,0.01,0.01,0,0,0,0.01,0,0,0,1,321,446,,,-4.653522972,21.65527605,,,,0.051013653
4057192912,12/3/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1777,,,-4.663522972,21.74844651,,,,0.050870922
4057192912,3/13/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1777,,,-4.663522972,21.74844651,,,,0.050870922
4057192912,3/14/2016,8433,6.230000019,6.230000019,0,2.450000048,0.330000013,3.440000057,0,30,7,135,1268,2453,,,1.566477047,2.45385034,,,,0.090877775
4057192912,3/15/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1776,,,-4.663522972,21.74844651,,,,0.050870922
4057192912,3/16/2016,2139,1.559999943,1.559999943,0,0,1.299999952,0.25999999,0,0,28,15,1397,1935,,,-3.103523029,9.631855189,,,,0.073233991
4057192912,3/17/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1776,,,-4.663522972,21.74844651,,,,0.050870922
4057192912,3/18/2016,949,0.689999998,0.689999998,0,0,0,0.689999998,0,0,0,34,1406,1870,,,-3.973522974,15.78888482,,,,0.06085576
4057192912,3/19/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1777,,,-4.663522972,21.74844651,,,,0.050870922
4057192912,3/20/2016,44,0.029999999,0.029999999,0,0,0,0.029999999,0,0,0,2,1438,1782,,,-4.633522973,21.46953514,,,,0.05129939
4057192912,3/21/2016,2660,1.940000057,1.940000057,0,0,0,1.940000057,0,0,0,46,1394,1978,,,-2.723522915,7.417577066,,,,0.078276473
4057192912,3/22/2016,5561,4.190000057,4.190000057,0,0,0,4.070000172,0,0,0,169,1271,2296,,,-0.473522915,0.224223951,,,,0.097179953
4057192912,3/23/2016,7239,5.340000153,5.340000153,0,0.550000012,0.360000014,4.380000114,0,7,7,190,1236,2484,,,0.676477181,0.457621377,,,,0.096500265
4057192912,3/24/2016,7,0.01,0.01,0,0,0,0.01,0,0,0,1,1439,1787,,,-4.653522972,21.65527605,,,,0.051013653
4057192912,3/25/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1776,,,-4.663522972,21.74844651,,,,0.050870922
4057192912,3/26/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1776,,,-4.663522972,21.74844651,,,,0.050870922
4057192912,3/27/2016,2275,1.679999948,1.679999948,0,0,0,1.659999967,0,0,0,86,1354,2005,,,-2.983523024,8.901409632,,,,0.074860435
4057192912,3/28/2016,8,0.01,0.01,0,0,0,0.01,0,0,0,1,1439,1778,,,-4.653522972,21.65527605,,,,0.051013653
4057192912,3/29/2016,5137,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,160,1280,2293,,,-0.903522982,0.816353778,,,,0.09546484
4057192912,3/30/2016,5419,4,4.570000172,0.055842999,0,0,3.910000086,0.059999999,0,0,145,1295,2259,,,-0.663522972,0.440262734,,,,0.096550652
4057192912,3/31/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1776,,,-4.663522972,21.74844651,,,,0.050870922
4057192912,1/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1776,,,-4.663522972,21.74844651,,,,0.050870922
4057192912,2/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1776,,,-4.663522972,21.74844651,,,,0.050870922
4057192912,3/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1776,,,-4.663522972,21.74844651,,,,0.050870922
4057192912,4/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1776,,,-4.663522972,21.74844651,,,,0.050870922
4057192912,5/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1776,,,-4.663522972,21.74844651,,,,0.050870922
4057192912,6/4/2016,18,0.01,0.01,0,0,0,0.01,0,0,0,2,1438,1780,,,-4.653522972,21.65527605,,,,0.051013653
4057192912,7/4/2016,4,0,0,0,0,0,0,0,0,0,1,1439,1778,,,-4.663522972,21.74844651,,,,0.050870922
4057192912,8/4/2016,8426,6.159999847,6.159999847,0,0.129999995,5.489999771,0.540000021,0,2,120,25,1293,2360,,,1.496476875,2.239443039,,,,0.091465614
4057192912,9/4/2016,1650,1.210000038,1.210000038,0,0,0,1.210000038,0,0,0,60,1380,1952,,,-3.453522934,11.92682065,,,,0.068350292
4057192912,10/4/2016,3434,2.50999999,2.50999999,0,0.07,0.300000012,2.140000105,0,1,7,108,1324,2101,,,-2.153522982,4.637661232,,,,0.085101466
4057192912,11/4/2016,6801,4.980000019,4.980000019,0,0,0,4.96999979,0,0,0,193,1247,2393,,,0.316477047,0.100157722,,,,0.097543198
4057192912,12/4/2016,187,0.140000001,0.140000001,0,0,0,0.140000001,0,0,0,11,400,538,,,-4.523522971,20.46226006,,,,0.052877054
4319703577,3/29/2016,5643,3.789999962,3.789999962,0,0.230000004,0.330000013,3.230000019,0,3,8,199,683,1958,,,-0.87352301,0.763042448,,,,0.095618009
4319703577,3/30/2016,9043,6.070000172,6.070000172,0,0.25,0.430000007,5.369999886,0,4,12,244,702,2141,,,1.4064772,1.978178115,,,,0.092187064
4319703577,3/31/2016,8144,5.460000038,5.460000038,0,0.25,0.610000014,4.610000134,0,4,17,247,1125,2129,,,0.796477066,0.634375717,,,,0.095988695
4319703577,1/4/2016,9343,6.269999981,6.269999981,0,0.959999979,0.850000024,4.460000038,0,14,20,268,654,2216,,,1.606477009,2.580768382,,,,0.090531587
4319703577,2/4/2016,8405,5.659999847,5.659999847,0,1.129999995,0.189999998,4.340000153,0,15,4,257,621,2154,,,0.996476875,0.992966163,,,,0.094959164
4319703577,3/4/2016,8223,5.519999981,5.519999981,0,0.800000012,1.50999999,3.210000038,0,12,37,257,551,2178,,,0.856477009,0.733552868,,,,0.095702841
4319703577,4/4/2016,10067,6.760000229,6.760000229,0,0.360000014,1.419999957,4.96999979,0,5,39,313,578,2308,,,2.096477257,4.395216891,,,,0.085724187
4319703577,5/4/2016,8359,5.630000114,5.630000114,0,0.230000004,0.529999971,4.869999886,0,3,14,311,638,2201,,,0.966477142,0.934078067,,,,0.095127474
4319703577,6/4/2016,10946,7.349999905,7.349999905,0,0.540000021,2.089999914,4.71999979,0,8,51,308,569,2341,,,2.686476933,7.217158314,,,,0.078749667
4319703577,7/4/2016,9130,6.150000095,6.150000095,0,0.5,0.379999995,5.269999981,0,7,11,304,668,2236,,,1.486477123,2.209614239,,,,0.091547696
4319703577,8/4/2016,6544,4.409999847,4.409999847,0,0.289999992,0.25999999,3.859999895,0,4,6,276,1132,2069,,,-0.253523125,0.064273975,,,,0.097648513
4319703577,9/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,0,,,-4.663522972,21.74844651,,,,0.050870922
4388161847,3/29/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1878,,,-4.663522972,21.74844651,,,,0.050870922
4388161847,3/30/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1878,,,-4.663522972,21.74844651,,,,0.050870922
4388161847,3/31/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1878,,,-4.663522972,21.74844651,,,,0.050870922
4388161847,1/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1878,,,-4.663522972,21.74844651,,,,0.050870922
4388161847,2/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1878,,,-4.663522972,21.74844651,,,,0.050870922
4388161847,3/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1878,,,-4.663522972,21.74844651,,,,0.050870922
4388161847,4/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1878,,,-4.663522972,21.74844651,,,,0.050870922
4388161847,5/4/2016,0,0,0,0,0,0,0,0,0,0,0,994,1296,,,-4.663522972,21.74844651,,,,0.050870922
4445114986,3/29/2016,2303,1.549999952,1.549999952,0,0,0,1.549999952,0,0,0,155,807,2010,,,-3.11352302,9.694025593,,,,0.073097202
4445114986,3/30/2016,2600,1.74000001,1.74000001,0,0,0,1.74000001,0,0,0,163,1277,2032,,,-2.923522962,8.546986507,,,,0.075662576
4445114986,3/31/2016,4804,3.220000029,3.220000029,0,0,0,3.220000029,0,0,0,238,786,2227,,,-1.443522943,2.083758486,,,,0.091894834
4445114986,1/4/2016,3271,2.190000057,2.190000057,0,0,0,2.190000057,0,0,0,205,898,2133,,,-2.473522915,6.118315609,,,,0.08139536
4445114986,2/4/2016,5406,3.630000114,3.630000114,0,0,0,3.609999895,0,0,0,273,672,2317,,,-1.033522858,1.068169497,,,,0.094744657
4445114986,3/4/2016,3146,2.109999895,2.109999895,0,0,0,2.109999895,0,0,0,171,1269,2058,,,-2.553523077,6.520480102,,,,0.080416907
4445114986,4/4/2016,2422,1.629999995,1.629999995,0,0,0,1.629999995,0,0,0,110,1330,1935,,,-3.033522977,9.202261649,,,,0.074186214
4445114986,5/4/2016,4239,2.839999914,2.839999914,0,0.059999999,0.239999995,2.529999971,0,1,6,235,702,2217,,,-1.823523058,3.325236341,,,,0.088527328
4445114986,6/4/2016,6911,4.78000021,4.78000021,0,2.319999933,0.100000001,2.359999895,0,28,2,215,745,2374,,,0.116477238,0.013566947,,,,0.097797526
4445114986,7/4/2016,6667,4.610000134,4.610000134,0,2.019999981,0.050000001,2.549999952,0,24,1,208,939,2335,,,-0.053522838,0.002864694,,,,0.097829006
4445114986,8/4/2016,5543,3.720000029,3.720000029,0,0,0,3.720000029,0,0,0,266,941,2303,,,-0.943522943,0.890235543,,,,0.095252975
4445114986,9/4/2016,4195,2.809999943,2.809999943,0,0,0,2.809999943,0,0,0,239,758,2210,,,-1.853523029,3.435547617,,,,0.088234146
4445114986,10/4/2016,6625,4.449999809,4.449999809,0,0,0,4.449999809,0,0,0,316,755,2424,,,-0.213523163,0.045592141,,,,0.097703387
4445114986,11/4/2016,5986,4.130000114,4.130000114,0,1.950000048,0.230000004,1.950000048,0,23,5,195,789,2297,,,-0.533522858,0.28464664,,,,0.097003535
4445114986,12/4/2016,278,0.189999998,0.189999998,0,0,0,0.189999998,0,0,0,20,253,745,,,-4.473522974,20.01240779,,,,0.053597229
4558609924,1/4/2016,5336,3.529999971,3.529999971,0,0,0,3.529999971,0,0,0,258,1182,1902,,,-1.133523001,1.284874393,,,,0.09412924
4558609924,2/4/2016,3183,2.099999905,2.099999905,0,0,0,2.099999905,0,0,0,173,1180,1680,,,-2.563523067,6.571650513,,,,0.080293258
4558609924,3/4/2016,6176,4.079999924,4.079999924,0,0.07,0.25999999,3.75,0,1,7,269,886,1901,,,-0.583523048,0.340499147,,,,0.096840746
4558609924,4/4/2016,8205,5.420000076,5.420000076,0,0,0,5.420000076,0,0,0,367,1073,2078,,,0.756477104,0.57225761,,,,0.09616817
4558609924,5/4/2016,6799,4.489999771,4.489999771,0,1.590000033,0.860000014,2.039999962,0,24,14,185,1217,1876,,,-0.173523201,0.030110301,,,,0.097748885
4558609924,6/4/2016,5668,3.75,3.75,0,0,0,3.75,0,0,0,259,1181,1853,,,-0.913522972,0.83452422,,,,0.09541269
4558609924,7/4/2016,7998,5.289999962,5.289999962,0,0.50999999,0.25,4.53000021,0,27,12,296,1105,2235,,,0.62647699,0.39247342,,,,0.096689506
4558609924,8/4/2016,4195,2.769999981,2.769999981,0,0,0,2.769999981,0,0,0,241,1199,1778,,,-1.893522991,3.585429316,,,,0.087837351
4558609924,9/4/2016,5512,3.640000105,3.640000105,0,0,0,3.640000105,0,0,0,276,1164,1882,,,-1.023522867,1.047599058,,,,0.094803283
4558609924,10/4/2016,6263,4.139999866,4.139999866,0,0,0,4.130000114,0,0,0,290,1150,1906,,,-0.523523106,0.274076442,,,,0.097034374
4558609924,11/4/2016,8828,5.840000153,5.840000153,0,0,0,5.840000153,0,0,0,308,1132,2149,,,1.176477181,1.384098559,,,,0.093848791
4558609924,12/4/2016,1260,0.829999983,0.829999983,0,0,0,0.819999993,0,0,0,76,555,722,,,-3.833522989,14.6958985,,,,0.062889208
4702921684,3/29/2016,6506,5.28000021,5.28000021,0,0.330000013,0.270000011,4.670000076,0,4,5,241,760,2886,,,0.616477238,0.380044186,,,,0.096725652
4702921684,3/30/2016,7583,6.150000095,6.150000095,0,0.25,0.550000012,5.349999905,0,3,13,227,742,2915,,,1.486477123,2.209614239,,,,0.091547696
4702921684,3/31/2016,6963,5.650000095,5.650000095,0,0,0,5.650000095,0,0,0,256,759,2895,,,0.986477123,0.973137115,,,,0.095015805
4702921684,1/4/2016,7165,5.809999943,5.809999943,0,0,0.370000005,5.440000057,0,0,9,248,708,2923,,,1.146476971,1.314409446,,,,0.094045674
4702921684,2/4/2016,10328,8.380000114,8.380000114,0,0,1.460000038,6.920000076,0,0,32,367,475,3323,,,3.716477142,13.81220235,,,,0.064582853
4702921684,3/4/2016,12116,9.829999924,9.829999924,0,0.25,2.849999905,6.71999979,0,3,57,323,471,3357,,,5.166476952,26.6924841,,,,0.043843005
4702921684,4/4/2016,7810,6.360000134,6.360000134,0,0.479999989,1.200000048,4.679999828,0,6,27,216,746,2931,,,1.696477162,2.878034763,,,,0.0897259
4702921684,5/4/2016,6670,5.409999847,5.409999847,0,1.24000001,0.800000012,3.369999886,0,15,16,199,770,2848,,,0.746476875,0.557227726,,,,0.096211646
4702921684,6/4/2016,7605,6.179999828,6.179999828,0,0.330000013,0.209999993,5.630000114,0,4,4,248,708,2943,,,1.516476856,2.299702056,,,,0.091300019
4702921684,7/4/2016,6585,5.340000153,5.340000153,0,0,0,5.340000153,0,0,0,210,770,2822,,,0.676477181,0.457621377,,,,0.096500265
4702921684,8/4/2016,8184,6.639999866,6.639999866,0,0,0.620000005,5.949999809,0,0,15,247,808,2981,,,1.976476894,3.906460914,,,,0.086993448
4702921684,9/4/2016,14002,11.35999966,11.35999966,0,0.610000014,2.680000067,8.06000042,0,8,56,381,407,3597,,,6.696476688,44.84280004,,,,0.025401337
4702921684,10/4/2016,11135,9.029999733,9.029999733,0,0.079999998,1.159999967,7.789999962,0,1,25,331,528,3224,,,4.366476761,19.06611931,,,,0.055144334
4702921684,11/4/2016,6499,5.269999981,5.269999981,0,0,0,5.269999981,0,0,0,207,809,2677,,,0.606477009,0.367814363,,,,0.096761232
4702921684,12/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,0,,,-4.663522972,21.74844651,,,,0.050870922
5553957443,1/4/2016,12409,8.100000381,8.100000381,0,2.900000095,0.629999995,4.579999924,0,51,12,235,782,2142,,,3.436477409,11.80937699,,,,0.068592115
5553957443,2/4/2016,2937,1.919999957,1.919999957,0,0,0,1.909999967,0,0,0,181,356,1615,,,-2.743523015,7.526918531,,,,0.078019515
5553957443,3/4/2016,1515,0.99000001,0.99000001,0,0,0,0.99000001,0,0,0,93,507,1481,,,-3.673522962,13.49477095,,,,0.065202297
5553957443,4/4/2016,8921,5.880000114,5.880000114,0,2.069999933,0.439999998,3.359999895,0,27,8,198,754,1892,,,1.216477142,1.479816638,,,,0.093579043
5553957443,5/4/2016,11306,7.380000114,7.380000114,0,2.309999943,0.980000019,4.090000153,0,40,26,218,772,2086,,,2.716477142,7.379248066,,,,0.078366748
5553957443,6/4/2016,12252,8,8,0,2.410000086,1.700000048,3.890000105,0,33,28,229,745,2044,,,3.336477028,11.13207896,,,,0.070003496
5553957443,7/4/2016,15444,10.07999992,10.07999992,0,3.269999981,1.730000019,5.079999924,0,51,39,243,731,2249,,,5.416476948,29.33822253,,,,0.040489917
5553957443,8/4/2016,9938,6.489999771,6.489999771,0,2.140000105,1.279999971,3.079999924,0,38,24,193,767,2019,,,1.826476799,3.336017499,,,,0.088498631
5553957443,9/4/2016,4599,3,3,0,0,0,3,0,0,0,176,578,1692,,,-1.663522972,2.767308677,,,,0.090025162
5553957443,10/4/2016,5594,3.650000095,3.650000095,0,0.280000001,1.480000019,1.889999986,0,4,25,150,552,1712,,,-1.013522877,1.027228621,,,,0.094861375
5553957443,11/4/2016,11906,7.769999981,7.769999981,0,2.25999999,1.519999981,3.99000001,0,32,27,234,688,2065,,,3.106477009,9.65019941,,,,0.073193603
5553957443,12/4/2016,3436,2.24000001,2.24000001,0,0.5,0.670000017,1.049999952,0,7,11,50,61,633,,,-2.423522962,5.873463545,,,,0.081996898
5577150313,1/4/2016,10461,7.869999886,7.869999886,0,4.760000229,0.850000024,2.25,0,99,31,142,721,3625,,,3.206476914,10.2814942,,,,0.071817188
5577150313,2/4/2016,14873,11.10999966,11.10999966,0,8.18999958,0.600000024,2.309999943,0,202,36,153,663,4430,,,6.446476688,41.55706169,,,,0.028039382
5577150313,3/4/2016,9917,7.409999847,7.409999847,0,1.99000001,0.970000029,4.440000057,0,58,27,240,700,3427,,,2.746476875,7.543135227,,,,0.077981477
5577150313,4/4/2016,7401,5.559999943,5.559999943,0,2.319999933,0.360000014,2.880000114,0,70,19,204,689,3492,,,0.896476971,0.80367096,,,,0.095501257
5577150313,5/4/2016,8964,6.699999809,6.699999809,0,3.970000029,0.189999998,2.529999971,0,107,18,145,756,3597,,,2.036476837,4.14723791,,,,0.086365838
5577150313,6/4/2016,11080,8.300000191,8.300000191,0,3.130000114,1.370000005,3.809999943,0,83,52,190,695,3765,,,3.636477219,13.22396657,,,,0.065735445
5577150313,7/4/2016,4499,3.359999895,3.359999895,0,0.889999986,0.25999999,2.210000038,0,31,11,146,756,2775,,,-1.303523077,1.699172411,,,,0.092963787
5577150313,8/4/2016,4363,3.25999999,3.25999999,0,0.129999995,0.059999999,3.079999924,0,8,2,156,813,2486,,,-1.403522982,1.96987676,,,,0.09221008
5577150313,9/4/2016,10494,7.840000153,7.840000153,0,4.909999847,0.779999971,2.150000095,0,123,62,138,601,3817,,,3.176477181,10.09000728,,,,0.07223193
5577150313,10/4/2016,9776,7.380000114,7.380000114,0,2.930000067,1.429999948,3.019999981,0,80,35,162,721,3378,,,2.716477142,7.379248066,,,,0.078366748
5577150313,11/4/2016,2862,2.140000105,2.140000105,0,1.039999962,0.25,0.839999974,0,39,17,54,209,1511,,,-2.523522867,6.368167658,,,,0.080786087
6117666160,1/4/2016,7444,5.619999886,5.619999886,0,0,0,5.619999886,0,0,0,286,568,2210,,,0.956476914,0.914848088,,,,0.0951825
6117666160,2/4/2016,19658,14.84000015,14.84000015,0,0.239999995,2.089999914,12.51000023,0,3,30,475,466,2884,,,10.17647718,103.5606878,,,,0.004345092
6117666160,3/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1496,,,-4.663522972,21.74844651,,,,0.050870922
6117666160,4/4/2016,8468,6.389999866,6.389999866,0,0.180000007,0.639999986,5.570000172,0,2,11,279,1148,2262,,,1.726476894,2.980722467,,,,0.089449253
6117666160,5/4/2016,9910,7.480000019,7.480000019,0,0,0,7.480000019,0,0,0,384,990,2445,,,2.816477047,7.932542959,,,,0.077073624
6117666160,6/4/2016,12409,9.369999886,9.369999886,0,0,0,9.369999886,0,0,0,491,388,2694,,,4.706476914,22.15092495,,,,0.050258929
6117666160,7/4/2016,4853,3.660000086,3.660000086,0,0,0,3.660000086,0,0,0,156,770,1903,,,-1.003522886,1.007058182,,,,0.094918932
6117666160,8/4/2016,8955,6.760000229,6.760000229,0,0,0,6.730000019,0,0,0,422,1018,2482,,,2.096477257,4.395216891,,,,0.085724187
6117666160,9/4/2016,10789,8.149999619,8.149999619,0,0,0,8.149999619,0,0,0,506,413,2617,,,3.486476647,12.15551941,,,,0.067881833
6117666160,10/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,0,,,-4.663522972,21.74844651,,,,0.050870922
6290855005,1/4/2016,6633,5.010000229,5.010000229,0,0,0,5.010000229,0,0,0,280,1160,2778,,,0.346477257,0.12004649,,,,0.097484876
6290855005,2/4/2016,9548,7.21999979,7.21999979,0,2.019999981,3.680000067,1.519999981,0,25,107,113,1195,3119,,,2.556476818,6.535573723,,,,0.080380415
6290855005,3/4/2016,0,0,0,0,0,0,0,0,33,0,0,1407,2664,,,-4.663522972,21.74844651,,,,0.050870922
6290855005,4/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060,,,-4.663522972,21.74844651,,,,0.050870922
6290855005,5/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060,,,-4.663522972,21.74844651,,,,0.050870922
6290855005,6/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060,,,-4.663522972,21.74844651,,,,0.050870922
6290855005,7/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060,,,-4.663522972,21.74844651,,,,0.050870922
6290855005,8/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060,,,-4.663522972,21.74844651,,,,0.050870922
6290855005,9/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060,,,-4.663522972,21.74844651,,,,0.050870922
6290855005,10/4/2016,0,0,0,0,0,0,0,0,20,0,0,494,735,,,-4.663522972,21.74844651,,,,0.050870922
6391747486,1/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1820,,,-4.663522972,21.74844651,,,,0.050870922
6391747486,2/4/2016,2101,2.029999971,0,2.027772903,2.029999971,0,0,0,46,0,0,1394,2224,,,-2.633523001,6.935443394,,,,0.079419643
6391747486,3/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1820,,,-4.663522972,21.74844651,,,,0.050870922
6391747486,4/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1820,,,-4.663522972,21.74844651,,,,0.050870922
6391747486,5/4/2016,9766,7.510000229,0.779999971,6.72705698,0,0.050000001,7.460000038,0,0,6,301,1133,2442,,,2.846477257,8.102432777,,,,0.076680866
6391747486,6/4/2016,165,0.129999995,0.129999995,0,0,0,0.129999995,0,0,0,8,1432,1849,,,-4.533522977,20.55283058,,,,0.052733233
6391747486,7/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1822,,,-4.663522972,21.74844651,,,,0.050870922
6391747486,8/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1820,,,-4.663522972,21.74844651,,,,0.050870922
6391747486,9/4/2016,0,0,0,0,0,0,0,0,0,0,0,198,251,,,-4.663522972,21.74844651,,,,0.050870922
6775888955,1/4/2016,7225,5.179999828,5.179999828,0,1.730000019,1.269999981,2.180000067,0,25,50,163,1189,3065,,,0.516476856,0.266748343,,,,0.09705576
6775888955,2/4/2016,1988,1.429999948,1.429999948,0,0,0,1.429999948,0,0,0,79,909,2207,,,-3.233523024,10.45567114,,,,0.071442006
6775888955,3/4/2016,1577,1.129999995,1.129999995,0,0.07,0.889999986,0.170000002,0,1,17,8,1414,1977,,,-3.533522977,12.48578463,,,,0.067210989
6775888955,4/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841,,,-4.663522972,21.74844651,,,,0.050870922
6775888955,5/4/2016,9348,6.699999809,6.699999809,0,1.129999995,2.039999962,3.140000105,0,56,133,240,1011,4286,,,2.036476837,4.14723791,,,,0.086365838
6775888955,6/4/2016,11761,8.430000305,8.430000305,0,1.309999943,2.440000057,4.679999828,0,24,99,300,550,3920,,,3.766477333,14.1863515,,,,0.063860281
6775888955,7/4/2016,13987,10.02999973,10.02999973,0,2.869999886,3.339999914,3.819999933,0,46,114,250,739,3856,,,5.366476758,28.7990728,,,,0.041151739
6775888955,8/4/2016,4131,2.960000038,2.960000038,0,1.370000005,0.610000014,0.980000019,0,27,30,75,1308,2584,,,-1.703522934,2.901990385,,,,0.089661286
6775888955,9/4/2016,14,0.01,0.01,0,0,0,0.01,0,0,0,1,601,787,,,-4.653522972,21.65527605,,,,0.051013653
6962181067,3/30/2016,15491,10.23999977,10.23999977,0,1.289999962,4.489999771,4.460000038,0,18,77,272,641,2244,,,5.576476798,31.09709348,,,,0.038403956
6962181067,3/31/2016,14097,9.319999695,9.319999695,0,3.5,1.919999957,3.900000095,0,50,32,234,595,2188,,,4.656476723,21.68277548,,,,0.050971484
6962181067,1/4/2016,10467,6.980000019,6.980000019,0,0.699999988,2.430000067,3.849999905,0,9,45,252,602,2014,,,2.316477047,5.366065911,,,,0.083257632
